account_id,channel,source,platform,campaign_name,group_name,keyword,creative,imagePath,device,date,impressions,clicks,cost,conversions,rank
2452983,search ad,naver,파워링크,PC,02.차종,그랑콜레오스,,,PC,2026-05-16,442,0,0,0,3
2452983,search ad,naver,파워링크,PC,02.차종,그랑콜레오스,,,PC,2026-05-18,821,0,0,0,2.9
2452983,search ad,naver,파워링크,PC,02.차종,그랑콜레오스,,,PC,2026-05-19,779,0,0,0,3
2452983,search ad,naver,파워링크,PC,02.차종,그랑콜레오스,,,PC,2026-05-20,865,0,0,0,2.4
2452983,search ad,naver,파워링크,PC,02.차종,그랜저,,,PC,2026-05-14,5042,0,0,0,1.6
2452983,search ad,naver,파워링크,PC,02.차종,그랜저,,,PC,2026-05-15,5809,0,0,0,1.9
2452983,search ad,naver,파워링크,PC,02.차종,그랜저,,,PC,2026-05-16,4793,1,3072,0,1.3
2452983,search ad,naver,파워링크,PC,02.차종,그랜저,,,PC,2026-05-18,7452,1,2227,0,2.5
2452983,search ad,naver,파워링크,PC,02.차종,그랜저,,,PC,2026-05-19,5634,0,0,0,3.4
2452983,search ad,naver,파워링크,PC,02.차종,그랜저,,,PC,2026-05-20,5641,0,0,0,3.4
2452983,search ad,naver,파워링크,PC,02.차종,더뉴니로,,,PC,2026-05-14,8,0,0,0,2.8
2452983,search ad,naver,파워링크,PC,02.차종,더뉴니로,,,PC,2026-05-15,9,0,0,0,2.7
2452983,search ad,naver,파워링크,PC,02.차종,더뉴니로,,,PC,2026-05-16,15,0,0,0,2
2452983,search ad,naver,파워링크,PC,02.차종,더뉴니로,,,PC,2026-05-18,36,0,0,0,2
2452983,search ad,naver,파워링크,PC,02.차종,더뉴니로,,,PC,2026-05-19,27,0,0,0,2.4
2452983,search ad,naver,파워링크,PC,02.차종,더뉴니로,,,PC,2026-05-20,31,0,0,0,2.3
2452983,search ad,naver,파워링크,PC,02.차종,더뉴스타리아,,,PC,2026-05-14,4,0,0,0,1
2452983,search ad,naver,파워링크,PC,02.차종,더뉴스타리아,,,PC,2026-05-15,6,0,0,0,2.2
2452983,search ad,naver,파워링크,PC,02.차종,더뉴스타리아,,,PC,2026-05-16,5,0,0,0,1.6
2452983,search ad,naver,파워링크,PC,02.차종,더뉴스타리아,,,PC,2026-05-18,11,0,0,0,2.5
2452983,search ad,naver,파워링크,PC,02.차종,더뉴스타리아,,,PC,2026-05-19,13,0,0,0,2.7
2452983,search ad,naver,파워링크,PC,02.차종,더뉴스타리아,,,PC,2026-05-20,14,0,0,0,2.1
2452983,search ad,naver,파워링크,PC,02.차종,더뉴아반떼,,,PC,2026-05-14,13,0,0,0,1.4
2452983,search ad,naver,파워링크,PC,02.차종,더뉴아반떼,,,PC,2026-05-15,32,0,0,0,3.6
2452983,search ad,naver,파워링크,PC,02.차종,더뉴아반떼,,,PC,2026-05-16,16,0,0,0,2.3
2452983,search ad,naver,파워링크,PC,02.차종,더뉴아반떼,,,PC,2026-05-18,57,0,0,0,2.8
2452983,search ad,naver,파워링크,PC,02.차종,더뉴아반떼,,,PC,2026-05-19,50,0,0,0,4.3
2452983,search ad,naver,파워링크,PC,02.차종,더뉴아반떼,,,PC,2026-05-20,45,0,0,0,3.8
2452983,search ad,naver,파워링크,PC,02.차종,더뉴아반떼N,,,PC,2026-05-15,2,0,0,0,2
2452983,search ad,naver,파워링크,PC,02.차종,더뉴아반떼N,,,PC,2026-05-16,1,0,0,0,2
2452983,search ad,naver,파워링크,PC,02.차종,더뉴아반떼N,,,PC,2026-05-18,1,0,0,0,3
2452983,search ad,naver,파워링크,PC,02.차종,더뉴아반떼N,,,PC,2026-05-19,1,0,0,0,3
2452983,search ad,naver,파워링크,PC,02.차종,더뉴캐스퍼,,,PC,2026-05-14,7,0,0,0,2.9
2452983,search ad,naver,파워링크,PC,02.차종,더뉴캐스퍼,,,PC,2026-05-15,11,0,0,0,3.9
2452983,search ad,naver,파워링크,PC,02.차종,더뉴캐스퍼,,,PC,2026-05-16,3,0,0,0,2.7
2452983,search ad,naver,파워링크,PC,02.차종,더뉴캐스퍼,,,PC,2026-05-18,17,0,0,0,2.9
2452983,search ad,naver,파워링크,PC,02.차종,더뉴캐스퍼,,,PC,2026-05-19,11,0,0,0,3.5
2452983,search ad,naver,파워링크,PC,02.차종,더뉴캐스퍼,,,PC,2026-05-20,22,0,0,0,3
2452983,search ad,naver,파워링크,PC,02.차종,더뉴토레스,,,PC,2026-05-14,3,0,0,0,2.7
2452983,search ad,naver,파워링크,PC,02.차종,더뉴토레스,,,PC,2026-05-15,5,0,0,0,2.6
2452983,search ad,naver,파워링크,PC,02.차종,더뉴토레스,,,PC,2026-05-16,1,0,0,0,2
2452983,search ad,naver,파워링크,PC,02.차종,더뉴토레스,,,PC,2026-05-18,13,0,0,0,2.2
2452983,search ad,naver,파워링크,PC,02.차종,더뉴토레스,,,PC,2026-05-19,8,0,0,0,2.6
2452983,search ad,naver,파워링크,PC,02.차종,더뉴토레스,,,PC,2026-05-20,165,0,0,0,2.6
